flatshare_id,age,ages,any_pets,available,balcony_roof_terrace,bills_included,broadband_included,couples_ok,deposit,deposit(room_1),deposit(room_2),deposit(room_3),deposit(room_4),deposit(room_5),deposit(room_6),deposit(room_7),detail,disabled_access,double_room,furnishings,garage,garden_patio,gender,images,interests,language,lgbt_preferred,living_room,location,max_age,maximum_term,min_age,minimum_term,nationality,num_flatmates,num_housemates,occupation,orientation,parking,pets_ok,postcode,property_type,references,rent,room_type,security_deposit,single_room,smoker,smoking_ok,station,station_distance,total_num_rooms,university,vegetarian_vegan
17785126,,22 to 35,No,Now,,Some,Yes,No,£480.00,,,,,,,,"We are proud to announce this large double room in Raynes Park, with en-suite, located within 4 minutes walk from Raynes Park Station.Room: £240 PW (20% OFF for 2 months)En-suite Room- Single occupancy only !The flat:- Fully furnished throughout- Spacious Bathroom- Spacious Kitchen with Eating Area- Washer & Dryer ProvidedFeel free to message to schedule aviewing and please advise on yourearliest move-in date, occupation andcontact number, so we can get back toyou promptly :)",,,Furnished,,Yes,"1 Female, 3 Males","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/86/97862601.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/86/97862590.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/86/97862591.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/86/97862593.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/15/96159892.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/15/96159894.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/95/93/95931797.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/95/93/95931798.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/95/93/95931796.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/15/96159891.jpg""]",,,,No,Raynes Park,,None,,6 months,,,4,Available to all,,,No,SW20Area,House share,,£240 pw,double,,,No,No,,,5,,
15554685,,18 to 99,No,Now,Yes,Yes,Yes,No,"£1,025.00",,,,,,,,"DOUBLE ROOM WITH A PRIVATE PATIO AVAILABLE IN NOVEMBER 2025We have this beautiful, large double room with a private patio available.DON'T MISS THIS OPPORTUNITY........ to live in this fantastic, bright, spacious, newly refurbished double room with a PRIVATE PATIO!Superb house and location - ELIZABETH LINE!All bills included FAST INTERNET - VIRGIN wi-fi and a weekly cleaner!The house is located in THE HEART OF Acton - ELIZABETH LINEGreat public transport (train, buses, tube and rail)Acton Main Line - 5 minutes’ walk – One stop to PaddingtonActon Central – 10-minute walkCentral line – North Acton - 10 minutes by busPiccadilly and District – 15 minutes walk (Heathrow in 20 mins)Short walk to the trendy Churchfield Road.Super close to grocery shops, pubs, gyms, parks, restaurants, etc.Great professional housemates and Live-out landlords.BOOK A VIEWING if you would like to see this beautiful home.SUMMARY:The Room● Beautiful, large double room with a private patio● Refurbished● New flooring● Double bed● Brand new SMART TVs 43 inch (Netflix, YouTube etc)● Private Mini fridge in the bedroom● Double wardrobes● Sofa bed and coffee table● All Bills Included● Private weekly cleaner includedThe House● Fully furnished shared Open plan kitchen & dining area● Two Kitchens - All kitchen appliances (incl washer-dryers), two ovens, double hobs, American Fridge Freezer and additional double Fridge Freezers● Rear garden with outdoor furniture and BBQ area● Excellent transport links● Professional Landlord______________________________ __________This is a great location, and the rooms are ideal for someone who wants to live with lovely professional housemates in a quiet, friendly, tidy, and clean house with a private patio and a rear garden.ABOUT THE HOUSE:A beautiful share house with a rear garden including a BBQ area and outdoor furniture. The house has just been refurbished to a high standard. The house comprises a very large modern, fully fitted kitchen with all appliances, a dining and lounge area, and two bathrooms.The house is spread over three floors, and you would be sharing a bathroom with two others.The kitchen is very large and well equipped with two hobs (electric and gas hobs), two electric ovens, two washer dryers, three shared fridge/freezers (plus you would have a private mini-fridge in your room), microwave, kettle and all you need to cook your delicious meals. The kitchen also benefits from an open-plan dining area.The house is spotless, and the weekly cleaner, plus all the other bills, are included in the rent.ABOUT THE AREA:The house is located in the heart of Acton (Poets Corner), close to all amenities, including shops, supermarkets, restaurants, cafes, pubs/bars, a gym, Parks and green spaces.The variety of transport links is excellent, including night transport. Acton is so well-connected, and there are many different transport options just outside your door.If you would like a viewing, please get in touch with us, and we can arrange a virtual or physical viewing to suit you.ABOUT THE AREA:● Acton is a super place for young professionals as it is near enough to all amenities such as local supermarkets, Sainsbury's & Co-op, Morrisons & ASDA, several gyms, parks, pubs, cafes, shisha lounge, etc. and also great for access to Westfield and BBC!● Acton boasts several excellent restaurants (Indian, Greek, Japanese), takeaways and cafés, especially on High Street and Churchfield Road. There are two beautiful parks, where one has a mini-golf course, which is great fun to do with your friends or housemates. There is even a traditional Italian Pizzeria serving real Italian pizza as well, so the local area has so much to offer.THE LOCATION & TRANSPORT:● Faraday Road is situated in the Poets Corner of Acton● Surrounded by numerous public transport links – Trains, Tubes & Buses● 2 mins walk to Acton Mainline station - 10 mins to Paddington - One-stop Direct from Acton Mainline to Paddington - Will soon have the addition of the new Elizabeth line (Crossrail)● 5 mins to North Acton - Central Line Tube – West end 15 minutes● 10 mins walk to Acton Central (Overground) approx. 10 minutes' walk away - To Richmond or Stratford through North London● (The overground from Acton Central links up with the District, Jubilee and Bakerloo underground stations.)● Acton Town: Piccadilly and District tube● Buses: 266, 440, N266 & 95, 290● Great access to A40 – West end 10 minutes drive● Close to trendy Churchfield Road and Acton High Street - Shops, pubs, restaurants, parks, gyms, etc.● Great location for Westfield Shopping Centre, Shepherd's Bush, Ealing & West End, North & South London● Close to Morrisons and Asda supermarketsEverything included only a one-off monthly payment required!Contact us today to find out more and arrange a viewing of your choice.",No,,Furnished,No,Yes,"1 Female, 5 Males","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202554.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202543.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202544.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202547.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202548.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202596.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202597.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/20/79202585.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/81/28/81284270.jpg""]",,,,No,Acton,99,None,18,None,,,6,Not suitable for students,,No,No,W3Area,House share,Yes,"£1,025 pcm",double,,,No,Yes,,,5,,
18052216,,,No,Now,No,Yes,Yes,No,£830.00,,,,,,,,"🗓 Available now!Are you looking for a clean, tidy space with friendly, easy-going housemates who also respect your privacy? Look no further – you’ve found your perfect home!🛏️ YOUR ROOMModern en-suite double room for single occupancy with cosy bed featuring a premium orthopaedic mattress and ample under-bed storage. The room includes good-sized storage spaces and a TV for your convenience. This fully furnished room is located in a warm and welcoming professional house share, perfect for those who value a clean and respectful environment.🏠 THE HOUSEThis home is nestled in a quiet, safe residential area at the border of Woolwich Royal Arsenal and West Thamesmead. Just 9 minutes from Woolwich Elizabeth Line and Woolwich Arsenal train/DLR station, and 9 minutes from Plumstead train station. Everything you need is at your fingertips:- A fully equipped kitchen with modern integrated appliances (including microwave, kettle and toaster), along with all tableware, cutlery, and utensils provided.- Cleaning supplies such as sponges, dishwashing liquid, and kitchen sprays are regularly stocked.- A dedicated laundry room with a washing machine/dryer.- Sociable and respectful housemates who value a harmonious, clean living space – the perfect mix of privacy and community.✔️ INCLUDED IN YOUR RENT- Super-fast unlimited WiFi with two separate broadband networks for reliability.- All-inclusive bills: council tax, water, gas, electricity and smart TV licence.- Weekly cleaning service for communal areas, plus maintenance service for hassle-free living.🚇 TRANSPORT- Just 4 minutes from bus stops 244 and 380.- 9 minutes walk from Woolwich Elizabeth Line (with just 8 minutes to Canary Wharf and 15 minutes to Liverpool Street) and Woolwich Arsenal train/DLR station.- 9 minutes walk from Plumstead train station (22 minutes to London Bridge).🔑 WHY THIS PLACE?- Accredited by the NLA (National Landlord Association).- Security deposit protected by a government scheme – ensuring your peace of mind.🧑‍💼 CONTACT DETAILSTo speed up the process, please provide the following information when you contact me:- Phone number- Email address- Occupation- Ideal moving dateDon't miss out on this fantastic opportunity – get in touch today via messages!",No,,Furnished,No,Yes,"1 Female, 4 Males","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/15/98151898.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/15/98151899.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/15/98151900.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/15/98151896.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/15/98151897.jpg""]",,,,shared,Riverside,,None,,6 months,,,5,Not suitable for students,,No,No,SE28Area,House share,No,£830 pcm,double En suite,,,No,Yes,Woolwich Station,10-15 minutes walk away,6,,
18082994,,,,04 Jan 2026,No,,,,,,,,,,,,"** Rent Includes All Bills (gas, electricity, water, wifi and council tax) ** Available for Short Let, THIS IS NOT A ROOM LET ** Beautiful 2 double bedroom flat in the heart of Camden Town and Primrose Hill. The flat has laminate flooring, a fitted kitchen with a dishwasher, a washer/dryer, a 42-inch TV, 2 full bathrooms, an additional separate WC in the basement TV room. It is offered fully furnished, with plates/cutlery and bedding. The kitchen has a coffee machine, toaster/kettle, microwave and a large fridge freezer.Available 4th January 2026Rent Includes All Bills and Council Tax2 Double Bedrooms 2 Full BathroomsOpen Plan Fitted Kitchen with Washer/Dryer and DishwasherWood FlooringAdditinal Basement Tv Room with WC42in TvOffered with All Bedding/Plates/CutleryBuilt-in Wardrobes",No,"£1,750 pcm (En suite)",Furnished,No,Yes,,"[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418197.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418193.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418192.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418194.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418195.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418196.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418198.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418199.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/41/98418200.jpg""]",,,,own,Camden Town,,6 months,,1 month,,,,Available to all,,No,No,NW1Area,"House
        to rent",No,,,"£3,500.00",,,Yes,Camden Town Station,5-10 minutes walk away,,,
18081808,,20 to 30,No,Now,No,Yes,Yes,No,£600.00,,,,,,,,"- £750FOR SINGLE PERSON ONLY- AVAILABLE NOW- 4-5 MINUTES WALK TO MILE END TUBE STATION- ALL BILLS INCLUDED- FAST BROADBAND AVAILABLE- 3 MONTHS MINIMUM STAY, 1 MONTH NOTICE TO LEAVE- EXCELLENT TRANSPORT LINKS TO CENTRAL LONDON-WALKING DISTANCE TO VICTORIA PARK-GYMS, SHOPS, RESTAURANTS, PUBS AND TAKEAWAYS AROUND- NEW FLOORING AND FURNITURE",No,,Furnished,No,No,3 Females,"[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407754.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407749.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407750.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407751.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407752.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407753.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407755.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/40/98407756.jpg""]",,,,No,Mile End,40,None,19,3 months,,3,,Available to all,,No,No,E3Area,Flat share,No,£750 pcm,double,,,No,Yes,Mile End Station,0-5 minutes walk away,3,,
17434529,,18 to 99,Yes,Now,Yes,Some,Yes,No,,"£1,000.00","£1,000.00",,,,,,"Located in the heart of Royal Greenwich, a spacious double room, with double aspect windows, in a beautiful home within an historic, listed building full of character. A Georgian townhouse on four floors.Looking for a friendly, clean and tidy person.We have a garden, a patio, a drive, dining area, lounge, 3 bathrooms, lovely kitchen and utilities room.1 minute walk to Greenwich Station, 5 minute walk to the Park, to Greenwich University and TrinityLaban and 10 minutes walk to Goldsmiths.We also have a cat.",No,,Furnished,No,Yes,No preference,"[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/32/98323042.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/32/98323041.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/32/98323043.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/93/02/93026425.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/93/02/93026424.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/93/02/93026429.jpg""]",,English,,shared,Greenwich,99,None,18,None,,,2,Available to all,LGBT household,Yes,No,SE10Area,House share,No,"£1,000 pcm",double,,,Yes,Yes,Greenwich Station,0-5 minutes walk away,4,,
18036013,,,,Now,,,,,,,,,,,,,"Hello, our lovely 1-bedroom flat is available from the 13th of March until the 11th of April. We are away for 1 month and are looking to sublet. There are two loving cats, Elvis and Meile, who live in the flat and also use the outside space.We treat this flat as our own, so we are looking for someone conscientious who also loves animals.The flat is quiet, warm and with a cozy, homely feel.Located 7 minutes walk from Brockley station, you can be in London Bridge in less than 10 minutes.The Neighbourhood is leafy, calm and full of independent cafes and restaurants.Single tenants or couples are accepted.",,,Furnished,,Yes,,"[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014874.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014873.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014875.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014876.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014881.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014877.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014878.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014879.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/01/98014880.jpg""]",,,,own,Brockley,,1 month,,None,,,,Available to all,,Yes,No,SE4Area,"Flat
        
        to rent",Yes,,,£700.00,,,No,,,,,
17711254,,,No,Now,Yes,Yes,Yes,No,£0.00,,,,,,,,"Hi There, PLEASE READ THE FULL DESCRIPTION!Live in Acton – Perfect for Students and Young Professionals!Experience the vibrant lifestyle of West London in the bustling area of Acton! This is an ideal location for students and young professionals who want to enjoy a variety of local pubs, restaurants, and nightlife.Location:The flat is conveniently situated Acton Main Line Elizabeth line station. With excellent bus connections available day and night, you’ll have easy access to all corners of London.The Apartment:This beautifully refurbished apartment offers a welcoming environment to share with a maximum of four other tenants.Rooms Available:Room 1: £320 per week - En-suite Double room for single use - £1386 per monthWe offer:Unlimited WiFiCouncil Tax includedAll bills managed (electricity and gas are not included)Fully furnished rooms and kitchen24/7 maintenance supportDeposit protected by DPSDeposit Information:To qualify for a zero-deposit option, you must earn 2.5 times the yearly rent (e. g., for a £1,386 monthly room, an income of £42,000+ is required). A credit check and proof of full-time employment (the latest three payslips and the last three months of bank statements) are necessary. Students will need to pay a five-week deposit, protected under the Mydeposits scheme.Don’t miss out on this fantastic opportunity to enhance your London experience! Contact me on WhatsApp for further information or to arrange a viewing.Kind Regards,",No,,Furnished,No,Yes,"3 Females, 3 Males","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368734.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368735.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368736.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368737.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368739.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368753.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368755.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368754.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368752.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368760.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368757.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368761.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368756.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368759.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368750.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/36/98368751.jpg""]",,,,shared,Acton,,None,,None,,,6,Available to all,,No,No,W3Area,House share,Yes,£320 pw,double En suite,,,No,Yes,Acton Main Line Station,0-5 minutes walk away,6,,
829247,,,,Now,No,Yes,Yes,Yes,,£750.00,£650.00,,,,,,"Two spacious double rooms are available in a well-maintained, cosy and secure house-share, ideally located in Hendon. The property offers a large shared kitchen, modern bathroom, parking facilities, and a charming private garden. Both rooms are fully furnished and meticulously maintained, providing a comfortable and welcoming environment.Key Features•	Two double bedrooms available for professional tenants or a family•	Bright, furnished rooms with ample storage•	Large communal kitchen and bathroom•	Well-kept garden ideal for relaxing•	Parking available on request•	All bills inclusive: electricity, water, council tax, WiFi•	Vegetarian, mature and clean working professionals preferred•	Flexible rental terms; payment is per roomLocation HighlightsSituated just minutes from Brent Cross Shopping Centre, the property boasts easy access to major retail outlets and excellent transport links. Hendon Central and Brent Cross Underground stations (Northern Line) are each less than ten minutes’ walk, offering direct connections to the City, West End, Oxford Street, and key railway stations. Hendon Overground is also within easy reach. Local amenities, including parks, pubs, shops, and riverside walks, are all within walking distance, with immediate access to the M1, A1, and North Circular road.Additional InformationPhotos are available within this advert; no further images are provided at this time. To arrange a viewing or ask any questions, please enquire by email. Parking spaces can be arranged for tenants on request.Don’t miss out on this rare opportunity—contact today for further details or to book a viewing!This description conforms to best practices for letting adverts, presenting the property’s most appealing features and professionalism expected by mature tenants",No,,Furnished,No,Yes,No preference,"[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/20/58/2058905.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/47/40/47404675.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/47/35/47357056.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/12/97121338.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/12/97121339.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/12/97121340.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/12/97121342.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/12/97121343.jpg""]",,,,No,Hendon,45,None,,1 month,,,,Not suitable for students,,Yes,No,NW4Area,House share,Yes,£750 pcm,double,,,,Yes,Hendon Central Station,5-10 minutes walk away,,,Yes
17797244,,,No,Now,,Some,Yes,No,£520.00,,,,,,,,"We are proud to present one beautifully bright double room offering comfort, space, and a welcoming atmosphere. Perfect for anyone seeking a clean and stylish home.20% Off For  2 MonthsRoom 1: £260 PW (Single Occupancy)The flat:- Fully furnished throughout- Spacious Bathroom- 2 Well Maintained Shower Rooms- Spacious Kitchen with Eating Area- Spacious Garden in the RearFeel free to message to schedule aviewing and please advise on yourearliest move-in date, occupation andcontact number, so we can get back toyou promptly :)",,,Furnished,,Yes,"4 Females, 5 Males","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/29/97299519.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/29/97299517.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/29/97299516.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/29/97299518.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/03/96035009.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/29/97299515.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/03/96034988.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/49/96490513.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/29/97299514.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/03/96035002.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/03/96035010.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/03/96034979.jpg""]",,,,No,Kingston Vale,,None,,6 months,,,9,Available to all,,Yes,No,SW15Area,House share,,£208 pw,double,,,No,No,,,8,,
15781593,39,,No,28 Jan 2026,Yes,Yes,Yes,No,£800.00,,,,,,,,"New refurbished two bedroom flat with balcony , living room , big size bathroom and  well equipped kitchen.Well connected, near queenstown station and Battersea station .5 minutes walk from the Power station .10 min from Victiria , Sloane Square .You will be leaving with A girl  very friendly and sociable person .Looking for a tidy and respectful person ...Contact me if interested...Ps: the room is available from the 10th January",,,Furnished,,,No preference,"[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/81/16/81161035.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/81/16/81161036.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/81/16/81161034.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/81/40/81400172.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/81/40/81400175.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/81/40/81405981.jpg""]",,,,shared,Battersea,65,None,18,2 months,,1,,Available to all,,,No,SW8Area,Flat share,,"£1,200 pcm",double,,,No,No,,,2,,
18049572,,,No,20 Dec 2025,No,Not known,,Yes,"£1,100.00",,,,,,,,"A lovely Large Ensuit  room is available in a clean and tidy five-bedroom house with two full bathrooms. The property is conveniently located very close to Woodgrange Park and Upton Park stations, both around a 10–12 minute walk away. Forest Gate and Wanstead Park stations are also nearby, approximately a 10–15 minute walk.The room comes fully furnished, and the house is shared with friendly and considerate people.Perfect for someone looking for a comfortable and well-connected home.",No,,Furnished,No,No,"2 Females, 2 Males","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/37/98373591.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/37/98373590.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/37/98373588.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/37/98373589.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/13/98130169.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/13/98130168.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/13/98130163.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/13/98130165.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/13/98130171.jpg""]",,,,shared,Forest Gate,50,None,18,3 months,,,4,Available to all,,No,No,E7Area,House share,No,"£1,100 pcm",double En suite,,,No,Yes,Forest Gate Station,5-10 minutes walk away,5,,
17539804,,,No,16 Jan 2026,No,Yes,Yes,No,,£0.00,£0.00,,,,,,"Hi There, PLEASE READ THE FULL DESCRIPTION!Live in King's Cross – Perfect for Students and Young Professionals!Experience the vibrant lifestyle of Central London in the bustling area of King's Cross! This is an ideal location for students and young professionals who want to enjoy a variety of local pubs, restaurants, and nightlife.Location:The flat is conveniently situated near King's Cross station. With excellent bus connections available day and night, you’ll have easy access to all corners of London.The Apartment:This beautifully refurbished apartment offers a welcoming environment to share with a maximum of three other tenants.Room Available:Room 1: £295 per week - Double room single use - 1,278£ per monthRoom 2: £275 per week - Double room single use - 1,191£ per monthWe offer:Unlimited WiFiCouncil Tax includedAll bills managed (electricity and gas are not included)Fully furnished rooms and kitchen24/7 maintenance supportDeposit protected by DPSDeposit Information:To qualify for a zero-deposit option, you must earn 2.5 times the yearly rent (e. g., for a £1,278 monthly room, an income of £39,000+ is required). A credit check and proof of full-time employment (the latest three payslips and the last three months of bank statements) are necessary. Students will need to pay a five-week deposit, protected under the Mydeposits scheme.Don’t miss out on this fantastic opportunity to enhance your London experience! Contact me on WhatsApp for further information or to arrange a viewing.Kind Regards,",No,,Furnished,No,No,2 Females,"[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354198.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354199.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354200.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354201.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354202.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354208.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354209.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354210.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354212.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354211.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/large/98/35/98354213.jpg""]",,,,No,King's Cross,,None,,None,,2,,Available to all,,No,No,N1Area,Flat share,Yes,£295 pw,double,,,No,Yes,King's Cross / St. Pancras Station,5-10 minutes walk away,4,,
